Unnamed: 0,date,file_path,debate_title,country
188,2010-01-26,Data/speeches/UK/arden Development 2010-01-26.json,Garden Development,2.0
189,2010-01-28,Data/speeches/UK/atwick Airport (Railway Station) 2010-01-28.json,Gatwick Airport (Railway Station),2.0
191,2010-01-25,Data/speeches/UK/CSE Grades 2010-01-25.json,GCSE Grades,2.0
192,2010-01-27,Data/speeches/UK/et Safe Online Initiative 2010-01-27.json,Get Safe Online Initiative,2.0
193,2010-02-02,Data/speeches/UK/overnment Debt 2010-02-02.json,Government Debt,2.0
194,2010-01-28,Data/speeches/UK/overnment Equalities Office 2010-01-28.json,Government Equalities Office,2.0
195,2010-01-27,Data/speeches/UK/overnment Information Service 2010-01-27.json,Government Information Service,2.0
196,2010-01-25,Data/speeches/UK/rand Committee 2010-01-25 (1).json,Grand Committee,2.0
198,2010-01-26,Data/speeches/UK/rand Committee 2010-01-26 (1).json,Grand Committee,2.0
200,2010-01-27,Data/speeches/UK/rand Committee 2010-01-27 (1).json,Grand Committee,2.0
202,2010-02-01,Data/speeches/UK/rand Committee 2010-02-01 (1).json,Grand Committee,2.0
204,2010-02-03,Data/speeches/UK/rand Committee 2010-02-03 (1).json,Grand Committee,2.0
206,2010-02-08,Data/speeches/UK/rand Committee 2010-02-08 (1).json,Grand Committee,2.0
208,2010-01-27,Data/speeches/UK/rassroots Grant Programme 2010-01-27.json,Grassroots Grant Programme,2.0
209,2010-01-26,Data/speeches/UK/reen Belt 2010-01-26.json,Green Belt,2.0
210,2010-02-01,Data/speeches/UK/ealth_ Herbal Medicine 2010-02-01.json,Health: Herbal Medicine,2.0
211,2010-01-25,Data/speeches/UK/ealth_ Reciprocal Agreements 2010-01-25.json,Health: Reciprocal Agreements,2.0
212,2010-01-28,Data/speeches/UK/igh-Speed Rail 2010-01-28.json,High-Speed Rail,2.0
213,2010-02-03,Data/speeches/UK/IV_AIDS 2010-02-03.json,HIV/AIDS,2.0
214,2010-01-28,Data/speeches/UK/olocaust Memorial Day 2010-01-28.json,Holocaust Memorial Day,2.0
215,2010-02-08,Data/speeches/UK/ome Department 2010-02-08.json,Home Department,2.0
216,2010-01-26,Data/speeches/UK/ome Information Packs 2010-01-26.json,Home Information Packs,2.0
217,2010-02-02,Data/speeches/UK/omes and Communities Agency 2010-02-02.json,Homes and Communities Agency,2.0
219,2010-01-26,Data/speeches/UK/orn of Africa 2010-01-26.json,Horn of Africa,2.0
241,2010-01-26,Data/speeches/UK/ousing Stock 2010-01-26.json,Housing Stock,2.0
242,2010-02-04,Data/speeches/UK/uman Rights 2010-02-04.json,Human Rights,2.0
243,2010-02-08,Data/speeches/UK/dentity Fraud 2010-02-08.json,Identity Fraud,2.0
244,2010-02-08,Data/speeches/UK/mmigration System (Tier 4) 2010-02-08.json,Immigration System (Tier 4),2.0
245,2010-01-25,Data/speeches/UK/mmigration_ “Bogus” Colleges 2010-01-25.json,Immigration: “Bogus” Colleges,2.0
246,2010-02-01,Data/speeches/UK/ncapacity Benefit 2010-02-01.json,Incapacity Benefit,2.0
247,2010-02-01,Data/speeches/UK/ndependent Medical Assessments 2010-02-01.json,Independent Medical Assessments,2.0
248,2010-02-01,Data/speeches/UK/nfrastructure Planning (Decisions) Regulations 2010 2010-02-01.json,Infrastructure Planning (Decisions) Regulations 2010,2.0
250,2010-01-25,Data/speeches/UK/ntegrated Qualifications 2010-01-25.json,Integrated Qualifications,2.0
251,2010-01-26,Data/speeches/UK/nterfaith Projects 2010-01-26.json,Interfaith Projects,2.0
252,2010-02-04,Data/speeches/UK/nternational Whaling Commission 2010-02-04.json,International Whaling Commission,2.0
253,2010-02-01,Data/speeches/UK/obcentre Plus 2010-02-01.json,Jobcentre Plus,2.0
254,2010-02-01,Data/speeches/UK/obseeker’s Allowance 2010-02-01.json,Jobseeker’s Allowance,2.0
255,2010-02-08,Data/speeches/UK/azakhstan_ OSCE 2010-02-08.json,Kazakhstan: OSCE,2.0
257,2010-01-27,Data/speeches/UK/enya (Drought and Famine) 2010-01-27.json,Kenya (Drought and Famine),2.0
258,2010-02-08,Data/speeches/UK/ingston Hospital 2010-02-08.json,Kingston Hospital,2.0
259,2010-02-04,Data/speeches/UK/andfill 2010-02-04.json,Landfill,2.0
261,2010-01-28,Data/speeches/UK/eeds City Council Bill 2010-01-28.json,Leeds City Council Bill,2.0
262,2010-02-01,Data/speeches/UK/ive Music Bill [HL] 2010-02-01.json,Live Music Bill [HL],2.0
263,2010-02-05,Data/speeches/UK/ocal Authorities (Overview and Scrutiny) Bill 2010-02-05.json,Local Authorities (Overview and Scrutiny) Bill,2.0
264,2010-01-26,Data/speeches/UK/ocal Government (Wales) Measure 2009 (Consequential Modifications) Order 2010 2010-01-26.json,Local Government (Wales) Measure 2009 (Consequential Modifications) Order 2010,2.0
266,2010-01-26,Data/speeches/UK/ocal Government Decision Making 2010-01-26.json,Local Government Decision Making,2.0
267,2010-02-03,Data/speeches/UK/ocal Government Finance 2010-02-03.json,Local Government Finance,2.0
268,2010-01-25,Data/speeches/UK/ords Chamber 2010-01-25.json,Lords Chamber,2.0
269,2010-01-26,Data/speeches/UK/ords Chamber 2010-01-26.json,Lords Chamber,2.0
270,2010-01-27,Data/speeches/UK/ords Chamber 2010-01-27.json,Lords Chamber,2.0
271,2010-01-28,Data/speeches/UK/ords Chamber 2010-01-28.json,Lords Chamber,2.0
272,2010-02-01,Data/speeches/UK/ords Chamber 2010-02-01.json,Lords Chamber,2.0
273,2010-02-02,Data/speeches/UK/ords Chamber 2010-02-02.json,Lords Chamber,2.0
274,2010-02-03,Data/speeches/UK/ords Chamber 2010-02-03.json,Lords Chamber,2.0
275,2010-02-04,Data/speeches/UK/ords Chamber 2010-02-04.json,Lords Chamber,2.0
276,2010-02-05,Data/speeches/UK/ords Chamber 2010-02-05.json,Lords Chamber,2.0
277,2010-02-08,Data/speeches/UK/ords Chamber 2010-02-08.json,Lords Chamber,2.0
278,2010-01-25,Data/speeches/UK/yndale School 2010-01-25.json,Lyndale School,2.0
281,2010-01-28,Data/speeches/UK/anchester City Council Bill [Lords] 2010-01-28.json,Manchester City Council Bill [Lords],2.0
282,2010-02-05,Data/speeches/UK/arine Navigation Aids Bill [HL] 2010-02-05.json,Marine Navigation Aids Bill [HL],2.0
284,2010-02-03,Data/speeches/UK/ental Health_ Age Discrimination 2010-02-03.json,Mental Health: Age Discrimination,2.0
285,2010-01-26,Data/speeches/UK/icrofinance 2010-01-26.json,Microfinance,2.0
286,2010-01-29,Data/speeches/UK/ortgage Repossessions (Protection of Tenants Etc.) Bill 2010-01-29 (1).json,Mortgage Repossessions (Protection of Tenants Etc.) Bill,2.0
287,2010-01-29,Data/speeches/UK/ortgage Repossessions (Protection of Tenants Etc.) Bill 2010-01-29.json,Mortgage Repossessions (Protection of Tenants Etc.) Bill,2.0
288,2010-02-01,Data/speeches/UK/otor Vehicles (International Circulation) (Amendment) Order 2010 2010-02-01.json,Motor Vehicles (International Circulation) (Amendment) Order 2010,2.0
289,2010-02-04,Data/speeches/UK/otorways_ Mobile Phone and GPS Signals 2010-02-04.json,Motorways: Mobile Phone and GPS Signals,2.0
290,2010-02-02,Data/speeches/UK/ultiple Sclerosis 2010-02-02.json,Multiple Sclerosis,2.0
291,2010-01-26,Data/speeches/UK/ational Assembly for Wales (Legislative Competence) (Environment) Order 2010 2010-01-26.json,National Assembly for Wales (Legislative Competence) (Environment) Order 2010,2.0
292,2010-02-01,Data/speeches/UK/ational Assembly for Wales (Legislative Competence) (Health and Health Services and Social Welfare) Order 2010 2010-02-01.json,National Assembly for Wales (Legislative Competence) (Health and Health Services and Social Welfare) Order 2010,2.0
293,2010-01-28,Data/speeches/UK/ational Concessionary Bus Passes 2010-01-28.json,National Concessionary Bus Passes,2.0
295,2010-02-04,Data/speeches/UK/ational Security Strategy 2010-02-04.json,National Security Strategy,2.0
296,2010-01-26,Data/speeches/UK/ew Build (Migrants) 2010-01-26.json,New Build (Migrants),2.0
297,2010-01-27,Data/speeches/UK/HS Charities 2010-01-27.json,NHS Charities,2.0
298,2010-02-03,Data/speeches/UK/HS_ Bad Weather Injuries 2010-02-03.json,NHS: Bad Weather Injuries,2.0
299,2010-02-04,Data/speeches/UK/HS_ Dentistry 2010-02-04.json,NHS: Dentistry,2.0
300,2010-02-02,Data/speeches/UK/orth Korea_ Human Rights 2010-02-02.json,North Korea: Human Rights,2.0
301,2010-02-03,Data/speeches/UK/orthern Ireland 2010-02-03.json,Northern Ireland,2.0
302,2010-02-08,Data/speeches/UK/orthern Ireland 2010-02-08.json,Northern Ireland,2.0
303,2010-02-03,Data/speeches/UK/orthern Ireland Assembly Members Bill [HL] 2010-02-03.json,Northern Ireland Assembly Members Bill [HL],2.0
304,2010-01-27,Data/speeches/UK/orthern Ireland_ Cross-border Police Co-operation 2010-01-27.json,Northern Ireland: Cross-border Police Co-operation,2.0
305,2010-01-27,Data/speeches/UK/orthern Rock plc Transfer Order 2009 2010-01-27.json,Northern Rock plc Transfer Order 2009,2.0
306,2010-01-25,Data/speeches/UK/fsted 2010-01-25.json,Ofsted,2.0
308,2010-01-25,Data/speeches/UK/ral Answers to Questions 2010-01-25.json,Oral Answers to Questions,2.0
309,2010-01-26,Data/speeches/UK/ral Answers to Questions 2010-01-26.json,Oral Answers to Questions,2.0
310,2010-01-27,Data/speeches/UK/ral Answers to Questions 2010-01-27.json,Oral Answers to Questions,2.0
311,2010-01-28,Data/speeches/UK/ral Answers to Questions 2010-01-28.json,Oral Answers to Questions,2.0
312,2010-02-01,Data/speeches/UK/ral Answers to Questions 2010-02-01.json,Oral Answers to Questions,2.0
313,2010-02-02,Data/speeches/UK/ral Answers to Questions 2010-02-02.json,Oral Answers to Questions,2.0
314,2010-02-03,Data/speeches/UK/ral Answers to Questions 2010-02-03.json,Oral Answers to Questions,2.0
315,2010-02-04,Data/speeches/UK/ral Answers to Questions 2010-02-04.json,Oral Answers to Questions,2.0
316,2010-02-08,Data/speeches/UK/ral Answers to Questions 2010-02-08.json,Oral Answers to Questions,2.0
317,2010-01-27,Data/speeches/UK/ut-of-Hours Care 2010-01-27.json,Out-of-Hours Care,2.0
318,2010-02-01,Data/speeches/UK/verhead Lines (Exempt Installations) Order 2010 2010-02-01.json,Overhead Lines (Exempt Installations) Order 2010,2.0
319,2010-02-03,Data/speeches/UK/verhead Lines (Exempt Installations) Order 2010 2010-02-03.json,Overhead Lines (Exempt Installations) Order 2010,2.0
320,2010-02-03,Data/speeches/UK/aramilitary Groups 2010-02-03.json,Paramilitary Groups,2.0
321,2010-02-04,Data/speeches/UK/arliamentary Scrutiny of EU Business 2010-02-04.json,Parliamentary Scrutiny of EU Business,2.0
322,2010-01-28,Data/speeches/UK/assenger Security (Screening) 2010-01-28.json,Passenger Security (Screening),2.0
324,2010-02-01,Data/speeches/UK/assengers’ Council (Non-Railway Functions) Order 2010 2010-02-01.json,Passengers’ Council (Non-Railway Functions) Order 2010,2.0
326,2010-01-27,Data/speeches/UK/assports 2010-01-27.json,Passports,2.0
327,2010-02-05,Data/speeches/UK/atient Transport Bill [HL] 2010-02-05.json,Patient Transport Bill [HL],2.0
328,2010-02-01,Data/speeches/UK/ensioners (Financial Assistance) 2010-02-01.json,Pensioners (Financial Assistance),2.0
329,2010-02-01,Data/speeches/UK/eople Trafficking (Employment) 2010-02-01.json,People Trafficking (Employment),2.0
330,2010-01-25,Data/speeches/UK/ermanent Exclusion 2010-01-25.json,Permanent Exclusion,2.0
