Unnamed: 0,date,file_path,debate_title,country
33,2011-01-18,Data/speeches/UK/irds_ Farmland Populations 2011-01-18.json,Birds: Farmland Populations,2.0
34,2011-01-10,Data/speeches/UK/lood and Blood Products 2011-01-10.json,Blood and Blood Products,2.0
35,2011-01-11,Data/speeches/UK/radley and Corston Reviews 2011-01-11.json,Bradley and Corston Reviews,2.0
37,2011-01-20,Data/speeches/UK/SkyB 2011-01-20.json,BSkyB,2.0
39,2011-01-13,Data/speeches/UK/usiness of the House 2011-01-13.json,Business of the House,2.0
41,2011-01-20,Data/speeches/UK/usiness of the House 2011-01-20.json,Business of the House,2.0
42,2011-01-13,Data/speeches/UK/usiness Support 2011-01-13.json,Business Support,2.0
47,2011-01-21,Data/speeches/UK/usiness without Debate 2011-01-21.json,Business without Debate,2.0
48,2011-01-13,"Data/speeches/UK/usiness, Innovation and Skills 2011-01-13.json","Business, Innovation and Skills",2.0
49,2011-01-19,Data/speeches/UK/abinet Office 2011-01-19.json,Cabinet Office,2.0
50,2011-01-13,Data/speeches/UK/areers Advice (Schools) 2011-01-13.json,Careers Advice (Schools),2.0
51,2011-01-13,Data/speeches/UK/harities_ VAT 2011-01-13.json,Charities: VAT,2.0
52,2011-01-19,Data/speeches/UK/harity Collections 2011-01-19.json,Charity Collections,2.0
53,2011-01-18,Data/speeches/UK/hristians in Pakistan 2011-01-18.json,Christians in Pakistan,2.0
54,2011-01-18,Data/speeches/UK/hristians in Sudan 2011-01-18.json,Christians in Sudan,2.0
55,2011-01-18,Data/speeches/UK/hurch Commissioners 2011-01-18 (1).json,Church Commissioners,2.0
56,2011-01-18,Data/speeches/UK/hurch Commissioners 2011-01-18 (2).json,Church Commissioners,2.0
57,2011-01-18,Data/speeches/UK/hurch Commissioners 2011-01-18 (3).json,Church Commissioners,2.0
58,2011-01-18,Data/speeches/UK/hurch Commissioners 2011-01-18.json,Church Commissioners,2.0
59,2011-01-10,Data/speeches/UK/laimant Count (Wellingborough) 2011-01-10.json,Claimant Count (Wellingborough),2.0
61,2011-01-10,Data/speeches/UK/ommons Chamber 2011-01-10.json,Commons Chamber,2.0
62,2011-01-11,Data/speeches/UK/ommons Chamber 2011-01-11.json,Commons Chamber,2.0
63,2011-01-12,Data/speeches/UK/ommons Chamber 2011-01-12.json,Commons Chamber,2.0
64,2011-01-13,Data/speeches/UK/ommons Chamber 2011-01-13.json,Commons Chamber,2.0
65,2011-01-17,Data/speeches/UK/ommons Chamber 2011-01-17.json,Commons Chamber,2.0
66,2011-01-18,Data/speeches/UK/ommons Chamber 2011-01-18.json,Commons Chamber,2.0
67,2011-01-19,Data/speeches/UK/ommons Chamber 2011-01-19.json,Commons Chamber,2.0
68,2011-01-20,Data/speeches/UK/ommons Chamber 2011-01-20.json,Commons Chamber,2.0
69,2011-01-21,Data/speeches/UK/ommons Chamber 2011-01-21.json,Commons Chamber,2.0
70,2011-01-13,Data/speeches/UK/ommunities and Local Government (CSR) 2011-01-13.json,Communities and Local Government (CSR),2.0
71,2011-01-17,Data/speeches/UK/ommunities and Local Government 2011-01-17.json,Communities and Local Government,2.0
72,2011-01-20,Data/speeches/UK/ommunity Broadband 2011-01-20.json,Community Broadband,2.0
74,2011-01-19,Data/speeches/UK/onsumer Protection (Postal Marketing) 2011-01-19.json,Consumer Protection (Postal Marketing),2.0
75,2011-01-10,Data/speeches/UK/ontaminated Blood 2011-01-10.json,Contaminated Blood,2.0
76,2011-01-17,Data/speeches/UK/ouncil Tax 2011-01-17.json,Council Tax,2.0
77,2011-01-20,Data/speeches/UK/ounter-terrorism 2011-01-20.json,Counter-terrorism,2.0
78,2011-01-20,Data/speeches/UK/ounterterrorism 2011-01-20.json,Counterterrorism,2.0
79,2011-01-20,Data/speeches/UK/reative and Leisure Industries 2011-01-20.json,Creative and Leisure Industries,2.0
80,2011-01-20,"Data/speeches/UK/ulture, Media and Sport 2011-01-20.json","Culture, Media and Sport",2.0
81,2011-01-21,Data/speeches/UK/ycling in England 2011-01-21.json,Cycling in England,2.0
83,2011-01-13,Data/speeches/UK/aylight Saving 2011-01-13.json,Daylight Saving,2.0
84,2011-01-10,Data/speeches/UK/eaths of Members_ Lord Windlesham and Lord Strabolgi 2011-01-10.json,Deaths of Members: Lord Windlesham and Lord Strabolgi,2.0
85,2011-01-18,Data/speeches/UK/efence Medical Rehabilitation Centre 2011-01-18.json,Defence Medical Rehabilitation Centre,2.0
86,2011-01-18,Data/speeches/UK/eficit Reduction 2011-01-18.json,Deficit Reduction,2.0
87,2011-01-18,Data/speeches/UK/eputy Prime Minister 2011-01-18.json,Deputy Prime Minister,2.0
88,2011-01-12,Data/speeches/UK/evelopment Assistance Target 2011-01-12.json,Development Assistance Target,2.0
89,2011-01-10,Data/speeches/UK/isabled Jobseekers 2011-01-10 (1).json,Disabled Jobseekers,2.0
90,2011-01-10,Data/speeches/UK/isabled Jobseekers 2011-01-10 (2).json,Disabled Jobseekers,2.0
91,2011-01-10,Data/speeches/UK/isabled Jobseekers 2011-01-10.json,Disabled Jobseekers,2.0
92,2011-01-20,Data/speeches/UK/isabled People_ Transport 2011-01-20.json,Disabled People: Transport,2.0
93,2011-01-20,Data/speeches/UK/isadvantaged Children 2011-01-20.json,Disadvantaged Children,2.0
94,2011-01-18,Data/speeches/UK/omestic Violence 2011-01-18.json,Domestic Violence,2.0
95,2011-01-11,Data/speeches/UK/rugs Act 2005 2011-01-11.json,Drugs Act 2005,2.0
96,2011-01-12,Data/speeches/UK/ducation Maintenance Allowance (Walsall North) 2011-01-12.json,Education Maintenance Allowance (Walsall North),2.0
98,2011-01-19,Data/speeches/UK/ducation Maintenance Allowance 2011-01-19 (1).json,Education Maintenance Allowance,2.0
100,2011-01-18,Data/speeches/UK/gypt_ Religious Minorities 2011-01-18.json,Egypt: Religious Minorities,2.0
101,2011-01-18,Data/speeches/UK/lectoral Commission Committee 2011-01-18 (1).json,Electoral Commission Committee,2.0
102,2011-01-18,Data/speeches/UK/lectoral Commission Committee 2011-01-18 (2).json,Electoral Commission Committee,2.0
103,2011-01-18,Data/speeches/UK/lectoral Commission Committee 2011-01-18.json,Electoral Commission Committee,2.0
104,2011-01-12,Data/speeches/UK/mergency Humanitarian Response Capability 2011-01-12.json,Emergency Humanitarian Response Capability,2.0
106,2011-01-17,Data/speeches/UK/nergy Bill [HL] 2011-01-17.json,Energy Bill [HL],2.0
107,2011-01-19,Data/speeches/UK/nergy Bill [HL] 2011-01-19.json,Energy Bill [HL],2.0
108,2011-01-11,Data/speeches/UK/nergy_ Electricity 2011-01-11.json,Energy: Electricity,2.0
109,2011-01-12,Data/speeches/UK/ngagements 2011-01-12.json,Engagements,2.0
110,2011-01-19,Data/speeches/UK/ngagements 2011-01-19.json,Engagements,2.0
111,2011-01-10,Data/speeches/UK/nterprise Allowance 2011-01-10.json,Enterprise Allowance,2.0
112,2011-01-10,Data/speeches/UK/quality_ Act of Settlement 2011-01-10.json,Equality: Act of Settlement,2.0
113,2011-01-21,Data/speeches/UK/states of Deceased Persons (Forfeiture Rule and Law of Succession) Bill 2011-01-21.json,Estates of Deceased Persons (Forfeiture Rule and Law of Succession) Bill,2.0
114,2011-01-11,Data/speeches/UK/uropean Union Bill 2011-01-11.json,European Union Bill,2.0
115,2011-01-10,Data/speeches/UK/U_ Budget 2011-01-10.json,EU: Budget,2.0
116,2011-01-17,Data/speeches/UK/U_ External Action Service 2011-01-17.json,EU: External Action Service,2.0
117,2011-01-11,Data/speeches/UK/U_ Hungarian Presidency 2011-01-11.json,EU: Hungarian Presidency,2.0
118,2011-01-18,Data/speeches/UK/xpenditure 2011-01-18.json,Expenditure,2.0
119,2011-01-13,Data/speeches/UK/actory Closure (Moreton) 2011-01-13.json,Factory Closure (Moreton),2.0
120,2011-01-12,Data/speeches/UK/ertility and Reproductive Health 2011-01-12.json,Fertility and Reproductive Health,2.0
121,2011-01-12,Data/speeches/UK/inance and Insurance Market_ Underwriting Fees 2011-01-12.json,Finance and Insurance Market: Underwriting Fees,2.0
122,2011-01-19,Data/speeches/UK/inancial Services_ Shareholder Engagement 2011-01-19.json,Financial Services: Shareholder Engagement,2.0
123,2011-01-17,Data/speeches/UK/ire Services (Bassetlaw) 2011-01-17.json,Fire Services (Bassetlaw),2.0
124,2011-01-10,Data/speeches/UK/ixed-interest Income Bonds 2011-01-10.json,Fixed-interest Income Bonds,2.0
125,2011-01-18,Data/speeches/UK/ixed-term Parliaments Bill 2011-01-18.json,Fixed-term Parliaments Bill,2.0
127,2011-01-12,Data/speeches/UK/looding (Steart) 2011-01-12.json,Flooding (Steart),2.0
129,2011-01-20,Data/speeches/UK/ootball Governance 2011-01-20.json,Football Governance,2.0
130,2011-01-17,Data/speeches/UK/ormula Grant Funding (Deprived Areas) 2011-01-17.json,Formula Grant Funding (Deprived Areas),2.0
131,2011-01-18,Data/speeches/UK/ranchise (Overseas Citizens) 2011-01-18.json,Franchise (Overseas Citizens),2.0
132,2011-01-19,Data/speeches/UK/uel Poverty 2011-01-19.json,Fuel Poverty,2.0
133,2011-01-18,Data/speeches/UK/unding Formula 2011-01-18.json,Funding Formula,2.0
135,2011-01-19,Data/speeches/UK/urther Education Lecturers 2011-01-19.json,Further Education Lecturers,2.0
136,2011-01-20,Data/speeches/UK/aza 2011-01-20.json,Gaza,2.0
137,2011-01-12,Data/speeches/UK/overnment IT Procurement 2011-01-12.json,Government IT Procurement,2.0
138,2011-01-19,Data/speeches/UK/overnment Skills Strategy 2011-01-19.json,Government Skills Strategy,2.0
139,2011-01-11,Data/speeches/UK/rand Committee 2011-01-11 (1).json,Grand Committee,2.0
141,2011-01-13,Data/speeches/UK/rand Committee 2011-01-13 (1).json,Grand Committee,2.0
143,2011-01-17,Data/speeches/UK/rand Committee 2011-01-17 (1).json,Grand Committee,2.0
145,2011-01-19,Data/speeches/UK/rand Committee 2011-01-19 (1).json,Grand Committee,2.0
147,2011-01-20,Data/speeches/UK/rass-roots Sport 2011-01-20.json,Grass-roots Sport,2.0
148,2011-01-12,Data/speeches/UK/reen Climate Fund 2011-01-12.json,Green Climate Fund,2.0
149,2011-01-17,Data/speeches/UK/reen Spaces 2011-01-17.json,Green Spaces,2.0
150,2011-01-11,Data/speeches/UK/ealth_ Influenza 2011-01-11.json,Health: Influenza,2.0
151,2011-01-20,Data/speeches/UK/ealth_ Influenza Vaccination 2011-01-20.json,Health: Influenza Vaccination,2.0
152,2011-01-12,Data/speeches/UK/ealth_ Maternal Health 2011-01-12.json,Health: Maternal Health,2.0
153,2011-01-10,Data/speeches/UK/ealth_ Parkinson’s Disease 2011-01-10.json,Health: Parkinson’s Disease,2.0
154,2011-01-13,Data/speeches/UK/erbal Medicines 2011-01-13.json,Herbal Medicines,2.0
155,2011-01-13,Data/speeches/UK/eritage_ V&A Purchase Grant Fund 2011-01-13.json,Heritage: V&A Purchase Grant Fund,2.0
156,2011-01-20,Data/speeches/UK/igh-speed Broadband 2011-01-20.json,High-speed Broadband,2.0
157,2011-01-13,Data/speeches/UK/igher Education White Paper 2011-01-13.json,Higher Education White Paper,2.0
158,2011-01-20,Data/speeches/UK/orse Racing Levy 2011-01-20.json,Horse Racing Levy,2.0
168,2011-01-20,Data/speeches/UK/ouse of Commons Commission 2011-01-20 (1).json,House of Commons Commission,2.0
169,2011-01-20,Data/speeches/UK/OUSE OF COMMONS COMMISSION 2011-01-20.json,HOUSE OF COMMONS COMMISSION,2.0
179,2011-01-18,Data/speeches/UK/ouse of Lords Reform 2011-01-18.json,House of Lords Reform,2.0
180,2011-01-13,Data/speeches/UK/ouse of Lords_ Conventions 2011-01-13.json,House of Lords: Conventions,2.0
181,2011-01-18,Data/speeches/UK/uman Trafficking 2011-01-18.json,Human Trafficking,2.0
183,2011-01-11,Data/speeches/UK/ndeterminate Prison Sentences 2011-01-11.json,Indeterminate Prison Sentences,2.0
184,2011-01-19,Data/speeches/UK/nflation 2011-01-19.json,Inflation,2.0
185,2011-01-12,Data/speeches/UK/nternational Development 2011-01-12.json,International Development,2.0
208,2011-01-20,Data/speeches/UK/PSA (Liaison Group) 2011-01-20.json,IPSA (Liaison Group),2.0
209,2011-01-10,Data/speeches/UK/obseeker’s Allowance 2011-01-10 (1).json,Jobseeker’s Allowance,2.0
210,2011-01-10,Data/speeches/UK/obseeker’s Allowance 2011-01-10.json,Jobseeker’s Allowance,2.0
211,2011-01-11,Data/speeches/UK/udicial Appointments 2011-01-11.json,Judicial Appointments,2.0
212,2011-01-18,Data/speeches/UK/udicial Review (Ministerial Decisions) 2011-01-18.json,Judicial Review (Ministerial Decisions),2.0
213,2011-01-11,Data/speeches/UK/ustice 2011-01-11.json,Justice,2.0
214,2011-01-18,Data/speeches/UK/ing James Bible 2011-01-18.json,King James Bible,2.0
215,2011-01-20,Data/speeches/UK/eader of the House 2011-01-20 (1).json,Leader of the House,2.0
216,2011-01-20,Data/speeches/UK/EADER OF THE HOUSE 2011-01-20.json,LEADER OF THE HOUSE,2.0
218,2011-01-11,Data/speeches/UK/egal Aid (Welfare Advice Services) 2011-01-11.json,Legal Aid (Welfare Advice Services),2.0
219,2011-01-11,Data/speeches/UK/egal Aid Expenditure 2011-01-11.json,Legal Aid Expenditure,2.0
220,2011-01-17,Data/speeches/UK/egislation 2011-01-17.json,Legislation,2.0
221,2011-01-17,Data/speeches/UK/ocal Authority Employment (Halifax) 2011-01-17.json,Local Authority Employment (Halifax),2.0
222,2011-01-17,Data/speeches/UK/ocal Authority Spending (Online Publication) 2011-01-17.json,Local Authority Spending (Online Publication),2.0
223,2011-01-13,Data/speeches/UK/ocal Enterprise Partnership (North-east) 2011-01-13.json,Local Enterprise Partnership (North-east),2.0
224,2011-01-12,Data/speeches/UK/ocal Government Budgets 2011-01-12.json,Local Government Budgets,2.0
225,2011-01-17,Data/speeches/UK/ocalism Bill (Programme) 2011-01-17.json,Localism Bill (Programme),2.0
226,2011-01-17,Data/speeches/UK/ocalism Bill 2011-01-17.json,Localism Bill,2.0
227,2011-01-11,Data/speeches/UK/ong-term Custodial Sentences 2011-01-11.json,Long-term Custodial Sentences,2.0
228,2011-01-10,Data/speeches/UK/ords Chamber 2011-01-10.json,Lords Chamber,2.0
229,2011-01-11,Data/speeches/UK/ords Chamber 2011-01-11.json,Lords Chamber,2.0
230,2011-01-12,Data/speeches/UK/ords Chamber 2011-01-12.json,Lords Chamber,2.0
231,2011-01-13,Data/speeches/UK/ords Chamber 2011-01-13.json,Lords Chamber,2.0
232,2011-01-17,Data/speeches/UK/ords Chamber 2011-01-17.json,Lords Chamber,2.0
233,2011-01-18,Data/speeches/UK/ords Chamber 2011-01-18.json,Lords Chamber,2.0
234,2011-01-19,Data/speeches/UK/ords Chamber 2011-01-19.json,Lords Chamber,2.0
235,2011-01-20,Data/speeches/UK/ords Chamber 2011-01-20.json,Lords Chamber,2.0
236,2011-01-21,Data/speeches/UK/ords Chamber 2011-01-21.json,Lords Chamber,2.0
237,2011-01-13,Data/speeches/UK/anufacturing Employment 2011-01-13.json,Manufacturing Employment,2.0
238,2011-01-21,Data/speeches/UK/arine Navigation Aids Bill [HL] 2011-01-21.json,Marine Navigation Aids Bill [HL],2.0
239,2011-01-11,Data/speeches/UK/ental Health Care (Offenders) 2011-01-11.json,Mental Health Care (Offenders),2.0
241,2011-01-17,Data/speeches/UK/ortgage Regulation 2011-01-17.json,Mortgage Regulation,2.0
242,2011-01-19,Data/speeches/UK/ational Citizen Service 2011-01-19 (1).json,National Citizen Service,2.0
243,2011-01-19,Data/speeches/UK/ational Citizen Service 2011-01-19.json,National Citizen Service,2.0
244,2011-01-18,Data/speeches/UK/ational Fraud Authority 2011-01-18.json,National Fraud Authority,2.0
246,2011-01-13,Data/speeches/UK/ational Insurance Contributions Bill 2011-01-13.json,National Insurance Contributions Bill,2.0
247,2011-01-17,Data/speeches/UK/ew Homes Bonus 2011-01-17.json,New Homes Bonus,2.0
249,2011-01-13,Data/speeches/UK/HS_ Front-line and Specialised Services 2011-01-13.json,NHS: Front-line and Specialised Services,2.0
250,2011-01-20,Data/speeches/UK/lympics (Economic Legacy) 2011-01-20.json,Olympics (Economic Legacy),2.0
251,2011-01-20,Data/speeches/UK/lympics (Scotland) 2011-01-20.json,Olympics (Scotland),2.0
253,2011-01-10,Data/speeches/UK/ral Answers to Questions 2011-01-10.json,Oral Answers to Questions,2.0
254,2011-01-11,Data/speeches/UK/ral Answers to Questions 2011-01-11.json,Oral Answers to Questions,2.0
255,2011-01-12,Data/speeches/UK/ral Answers to Questions 2011-01-12.json,Oral Answers to Questions,2.0
256,2011-01-13,Data/speeches/UK/ral Answers to Questions 2011-01-13.json,Oral Answers to Questions,2.0
257,2011-01-17,Data/speeches/UK/ral Answers to Questions 2011-01-17.json,Oral Answers to Questions,2.0
258,2011-01-18,Data/speeches/UK/ral Answers to Questions 2011-01-18.json,Oral Answers to Questions,2.0
259,2011-01-19,Data/speeches/UK/ral Answers to Questions 2011-01-19.json,Oral Answers to Questions,2.0
260,2011-01-20,Data/speeches/UK/ral Answers to Questions 2011-01-20.json,Oral Answers to Questions,2.0
261,2011-01-18,Data/speeches/UK/arish Priests 2011-01-18.json,Parish Priests,2.0
262,2011-01-18,Data/speeches/UK/arliamentary Constituencies 2011-01-18.json,Parliamentary Constituencies,2.0
263,2011-01-11,Data/speeches/UK/arliamentary Representation 2011-01-11.json,Parliamentary Representation,2.0
264,2011-01-10,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-10 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
265,2011-01-10,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-10.json,Parliamentary Voting System and Constituencies Bill,2.0
266,2011-01-12,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-12 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
267,2011-01-12,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-12.json,Parliamentary Voting System and Constituencies Bill,2.0
268,2011-01-17,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-17 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
269,2011-01-17,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-17.json,Parliamentary Voting System and Constituencies Bill,2.0
270,2011-01-18,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-18 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
271,2011-01-18,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-18.json,Parliamentary Voting System and Constituencies Bill,2.0
272,2011-01-19,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-19 (1).json,Parliamentary Voting System and Constituencies Bill,2.0
273,2011-01-19,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-19.json,Parliamentary Voting System and Constituencies Bill,2.0
274,2011-01-20,Data/speeches/UK/arliamentary Voting System and Constituencies Bill 2011-01-20.json,Parliamentary Voting System and Constituencies Bill,2.0
275,2011-01-10,Data/speeches/UK/ension Credit 2011-01-10.json,Pension Credit,2.0
276,2011-01-10,Data/speeches/UK/ensioner Income 2011-01-10.json,Pensioner Income,2.0
277,2011-01-10,Data/speeches/UK/ensions (Administrative Burden) 2011-01-10.json,Pensions (Administrative Burden),2.0
282,2011-01-18,Data/speeches/UK/etitions 2011-01-18.json,petitions,2.0
283,2011-01-20,Data/speeches/UK/etitions 2011-01-20.json,Petitions,2.0
284,2011-01-18,Data/speeches/UK/hone Hacking 2011-01-18.json,Phone Hacking,2.0
285,2011-01-17,Data/speeches/UK/lanning 2011-01-17.json,Planning,2.0
286,2011-01-12,Data/speeches/UK/lanning Control 2011-01-12.json,Planning Control,2.0
287,2011-01-17,Data/speeches/UK/lanning Policy 2011-01-17.json,Planning Policy,2.0
288,2011-01-17,Data/speeches/UK/oint of Order 2011-01-17.json,Point of Order,2.0
289,2011-01-10,Data/speeches/UK/oints of Order 2011-01-10.json,Points of Order,2.0
290,2011-01-11,Data/speeches/UK/oints of Order 2011-01-11.json,Points of Order,2.0
291,2011-01-12,Data/speeches/UK/oints of Order 2011-01-12.json,Points of Order,2.0
292,2011-01-13,Data/speeches/UK/oints of Order 2011-01-13.json,Points of Order,2.0
293,2011-01-18,Data/speeches/UK/oints of Order 2011-01-18.json,Points of Order,2.0
294,2011-01-19,Data/speeches/UK/oints of Order 2011-01-19.json,Points of Order,2.0
295,2011-01-20,Data/speeches/UK/oints of Order 2011-01-20.json,Points of Order,2.0
296,2011-01-19,Data/speeches/UK/olice_ Crime Rates 2011-01-19.json,Police: Crime Rates,2.0
297,2011-01-12,Data/speeches/UK/olice_ Protest Groups 2011-01-12.json,Police: Protest Groups,2.0
298,2011-01-13,Data/speeches/UK/ost Office Network 2011-01-13.json,Post Office Network,2.0
299,2011-01-17,Data/speeches/UK/ost Offices 2011-01-17.json,Post Offices,2.0
300,2011-01-12,Data/speeches/UK/ostal Services Bill 2011-01-12.json,Postal Services Bill,2.0
302,2011-01-12,Data/speeches/UK/overty Reduction (Africa) 2011-01-12.json,Poverty Reduction (Africa),2.0
311,2011-01-21,Data/speeches/UK/rayers 2011-01-21.json,Prayers,2.0
312,2011-01-20,Data/speeches/UK/re-Adjournment Debate 2011-01-20.json,Pre-Adjournment Debate,2.0
313,2011-01-19,Data/speeches/UK/revention and Suppression of Terrorism 2011-01-19.json,Prevention and Suppression of Terrorism,2.0
314,2011-01-12,Data/speeches/UK/rime Minister 2011-01-12.json,Prime Minister,2.0
315,2011-01-19,Data/speeches/UK/rime Minister 2011-01-19.json,Prime Minister,2.0
316,2011-01-11,Data/speeches/UK/risoner Transfer Agreement (Libya) 2011-01-11.json,Prisoner Transfer Agreement (Libya),2.0
317,2011-01-11,Data/speeches/UK/risoners (Rehabilitation and Reintegration) 2011-01-11.json,Prisoners (Rehabilitation and Reintegration),2.0
318,2011-01-11,Data/speeches/UK/risoners (Voting Arrangements) 2011-01-11.json,Prisoners (Voting Arrangements),2.0
319,2011-01-11,Data/speeches/UK/risoners (Voting Rights) 2011-01-11.json,Prisoners (Voting Rights),2.0
320,2011-01-20,Data/speeches/UK/rocedural Data Programme 2011-01-20.json,Procedural Data Programme,2.0
321,2011-01-19,Data/speeches/UK/ublic Bodies 2011-01-19.json,Public Bodies,2.0
322,2011-01-11,Data/speeches/UK/ublic Bodies Bill [HL] 2011-01-11 (1).json,Public Bodies Bill [HL],2.0
323,2011-01-11,Data/speeches/UK/ublic Bodies Bill [HL] 2011-01-11 (2).json,Public Bodies Bill [HL],2.0
324,2011-01-11,Data/speeches/UK/ublic Bodies Bill [HL] 2011-01-11.json,Public Bodies Bill [HL],2.0
325,2011-01-19,Data/speeches/UK/ail Service (West Anglia) 2011-01-19.json,Rail Service (West Anglia),2.0
326,2011-01-19,Data/speeches/UK/ail Services (West Kent) 2011-01-19.json,Rail Services (West Kent),2.0
327,2011-01-18,Data/speeches/UK/ape (Prosecution) 2011-01-18.json,Rape (Prosecution),2.0
329,2011-01-18,Data/speeches/UK/edundant Churches 2011-01-18.json,Redundant Churches,2.0
330,2011-01-11,Data/speeches/UK/egeneration (Tottenham) 2011-01-11.json,Regeneration (Tottenham),2.0
331,2011-01-13,Data/speeches/UK/egional Growth Fund 2011-01-13 (1).json,Regional Growth Fund,2.0
332,2011-01-13,Data/speeches/UK/egional Growth Fund 2011-01-13.json,Regional Growth Fund,2.0
333,2011-01-18,Data/speeches/UK/egister of Lobbyists 2011-01-18.json,Register of Lobbyists,2.0
334,2011-01-17,Data/speeches/UK/egulatory Burden 2011-01-17.json,Regulatory Burden,2.0
335,2011-01-21,Data/speeches/UK/ehabilitation of Offenders (Amendment) Bill [HL] 2011-01-21.json,Rehabilitation of Offenders (Amendment) Bill [HL],2.0
336,2011-01-11,Data/speeches/UK/eoffending Rates (Women) 2011-01-11.json,Reoffending Rates (Women),2.0
337,2011-01-11,Data/speeches/UK/eoffending Rates 2011-01-11.json,Reoffending Rates,2.0
341,2011-01-13,"Data/speeches/UK/evised Draft National Policy Statement for Nuclear Power Generation, volumes I and II (EN-6) 2011-01-13.json","Revised Draft National Policy Statement for Nuclear Power Generation, volumes I and II (EN-6)",2.0
343,2011-01-11,Data/speeches/UK/evised Draft Overarching National Policy Statement for Energy (EN-1) 2011-01-11.json,Revised Draft Overarching National Policy Statement for Energy (EN-1),2.0
344,2011-01-17,Data/speeches/UK/ole of Central Government 2011-01-17.json,Role of Central Government,2.0
345,2011-01-13,Data/speeches/UK/oyal Mail 2011-01-13.json,Royal Mail,2.0
346,2011-01-18,Data/speeches/UK/oyal Mail Privatisation 2011-01-18.json,Royal Mail Privatisation,2.0
347,2011-01-21,Data/speeches/UK/ale of Tickets (Sporting and Cultural Events) Bill 2011-01-21.json,Sale of Tickets (Sporting and Cultural Events) Bill,2.0
348,2011-01-20,Data/speeches/UK/avings Programme 2011-01-20.json,Savings Programme,2.0
349,2011-01-10,Data/speeches/UK/chools_ League Tables 2011-01-10.json,Schools: League Tables,2.0
350,2011-01-10,Data/speeches/UK/evere Weather (Vulnerable People) 2011-01-10.json,Severe Weather (Vulnerable People),2.0
351,2011-01-11,Data/speeches/UK/hoplifting (Repeat Offending) 2011-01-11.json,Shoplifting (Repeat Offending),2.0
